State,StCodeAP,StCodeInd,District,DstCodeAP,DstCodeInd,Mandal,MndCodeAP,MndCodeInd,Village,VillCodeAP,VillCodeIn,Shape_Area
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kothavuru,065,585204,1.25538337137
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Jeelugumetta,072,585211,2.01025329822
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bennavaram,069,585208,1.39109307599
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Pedakonda,073,585212,0.56623426134
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Churulumpakalu,062,585201,3.69672007793
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Pothurajugummalu,068,585207,2.58655148729
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Kurmanadhapuram,003,585875,5.24935126049
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Madugula Koduru,005,585877,4.67110248266
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bonkkelu,032,585165,0.38241946254
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bayalukinchangi,096,585241,0.19728146943
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kadasilpa,074,585213,1.11586766917
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Satyavaram,009,585886,5.83580734496
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Sagaram,008,585887,9.17502316029
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Lova Gavaravaram,010,585888,7.93864144478
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Kamakutam,013,585872,1.94714273099
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kothapalem,077,585216,2.81211313966
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Pittagedda,019,585892,3.28328456418
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Lova Krishnapuram,011,585889,4.26022696932
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Degalapalem Ui,017,NA,0.13578016548
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Maddulapalem,016,NA,0.13462625126
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Vemmigeddakothuru,093,585237,1.21499059385
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Medaveedu,018,585891,0.73793969179
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Goppulapalem,014,585871,0.85041082965
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Lova Kothapalle,012,585890,0.95601439998
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Pedagaruvu,171,585175,0.08762454892
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Ravipalem,015,585870,0.27195214856
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Degalapalem,078,585217,0.85676191655
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Jalampalle,020,585893,2.62258155965
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Pasuvulabanda,097,585248,3.03649111407
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Pedapakalu,084,585224,1.88283212178
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Godugumamidi,079,585218,1.02509238746
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Jammadevipeta,022,585905,5.20167333358
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Mamidipalli,083,585225,0.14358602316
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Lova Ponnavolu,021,585904,3.29324334119
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Goodibanda,237,585146,0.66054365810
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Pappusettiseri,007,NA,0.64020686080
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Chowdupalle,098,585249,0.60317242654
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Goyyalametta,189,585247,0.02770180545
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Vommali,023,585911,5.16588997142
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Jampena,025,585885,1.56917707582
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kappalu,080,585219,2.68757302139
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Mallavaram,092,585233,0.19498094221
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Kinthali Vallapuram,042,585903,4.84037314782
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bheemasingi,085,585223,1.62138743714
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Burisingi,108,585260,0.12486032721
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Veeranarayanam,037,585913,2.28087273318
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Ubala Guruvu,204,585344,0.03820825005
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Chinnayyapalem,160,585348,1.37924753552
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Jangam Banda,236,585289,0.53234078192
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Kinthali,041,585906,3.90542373981
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Geerla Gadda,186,585235,0.09120065490
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Chadipeta,099,585250,0.26501623730
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Kagitha,044,585895,2.61312186731
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bayapadu,112,585265,0.29911844081
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Gadirai,024,585912,1.42056762764
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Senivaram,158,585347,3.24624473885
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Sathyavaram,188,585246,0.06176745971
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Pakabu,155,585339,2.00679540780
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Chilakamamidi,190,585253,0.16317827910
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,China Sarada,045,585894,0.47954069096
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Chintaluru,038,585914,7.81611612588
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Umrasigondi,107,585222,1.44328861675
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Vanajajulu,111,585264,0.28658455522
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Mokhasa Krishnapuram,039,585910,1.85263447852
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Peda Sarada,046,585896,2.77322650240
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Genji Gedda,187,585240,0.08228539375
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Anjalam,157,585352,0.53973042417
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Antharla,100,585251,0.10376897485
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Anukuru,047,585897,1.04122631485
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Sangyam,043,585902,0.62944623317
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Vandala Mamidi,203,585362,0.12294107139
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Tajangi,147,585331,5.31022161123
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,P.Sivarampuram,053,585908,1.74306873591
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Pongalipaka,052,585907,1.21589934200
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Vommali Jagannadhapuram,040,585909,9.86213435225
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,China Gorrigedda,048,585898,3.10991986920
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Chinthaluru,106,585259,0.43919796691
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Vanthamamidi,177,585268,1.23131737253
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kolapari,089,585230,0.44262326731
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Tiruvada,050,585900,1.52679972675
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Ganugulapadu,103,585254,0.29896033917
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Avuruvada,051,585901,1.92942959046
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Rachapanukulu,148,585332,0.98109517485
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Gunnamamidi,201,585369,0.16450016684
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Krishnapuram,125,585279,1.46112458652
Andhra Pradesh,28,28,Anakapalli,06,744,Madugula,08,04857,Peda Gorrigedda,049,585899,0.86126165722
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Busulakota,159,585346,2.83748334605
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Rowrimthada,140,585321,1.80629364247
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kitumula,151,585335,1.34087022761
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bowrthy,181,585245,0.09233198588
Andhra Pradesh,28,28,Anakapalli,06,744,Butchayyapeta,09,04873,Nimmalova,012,586246,3.47720213282
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Sheekaya Banda,198,585357,0.13868329757
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Polambanda,192,585360,0.57509558401
Andhra Pradesh,28,28,Anakapalli,06,744,Butchayyapeta,09,04873,Bhatlova,013,586247,5.88030913525
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Genji Gadda,215,585256,0.07587964246
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Mulusubanda,199,585356,0.12158218426
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Sallai,104,585255,1.09536995554
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Lakkavaram,193,585367,0.16992610860
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Pandla Mamidi,184,585243,0.05889645078
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Labbangi,121,585275,1.61108198889
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Asirada,145,585329,0.34489821692
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Yerrabommalu,127,585281,3.83689111980
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Nagulagondi,213,585282,0.08121681498
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Debba Garuvu,216,585226,0.03299024332
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bheemanapalle,144,585328,0.10053092389
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bemuduchatru,194,585366,0.11263415528
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Siripuram,137,585318,2.57221182820
Andhra Pradesh,28,28,Anakapalli,06,744,Butchayyapeta,09,04873,Gantikorlam,014,586248,1.27730036521
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kommangi,128,585286,0.11935293008
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kudupusingi,179,585285,0.07884645714
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Tatipalem,232,585308,0.10191162082
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Baddimetta,141,585322,0.93680091711
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Matchalamamidi,200,585368,0.06649875488
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Sitarama Puram,209,585311,0.09244830582
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Vanthamamidi,228,585302,0.21671770627
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Gondipakalu,139,585320,4.19257602156
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Ravimanu Pakalu,217,585327,0.45450883797
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Chinnabarada,135,585316,0.14496185123
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Jarrigudda,208,585313,0.05907122748
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Rolangi,131,585290,0.49142041016
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Nathi Banda,218,585325,0.12607902420
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kondavanchula,134,585315,0.07758701314
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Polugunta,220,585291,0.10936006529
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Jangambuddi,205,585363,0.04777309495
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Porlubanda,231,585307,0.02820778207
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Tappulamamidi,207,585309,0.08914383629
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Bayalagudem,206,585310,0.08441236298
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Gadapasi,183,585234,0.07813008384
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kagulabandha,222,585304,0.07953445675
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Omkaraya Banda,219,585326,0.06848876823
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Yerrabanda,180,585312,0.10610172135
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Rolugunta,230,585299,0.03388114402
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Kothaveedhi,221,NA,0.08816594823
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Thatibanda,227,585372,0.11783484321
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Yerranabilli,223,NA,0.04750960597
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Cheemalabayalu,195,585361,0.08506620759
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Totamamidi,234,585306,0.10817911898
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Rachaparasa,226,585301,0.04315708465
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Borramamidi,224,585303,0.05044877043
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Dasuduveedhi,225,585297,0.05970573585
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Chintapalle,09,04849,Yerravaram,132,585293,1.67067274657
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Seethakandi,018,585771,2.53693016386
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Komira,020,585773,8.21421584892
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Patha Mallempeta,013,585765,12.22133435860
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Gurmadorapalem,004,585792,6.26359707786
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Gabbada,003,585791,4.90581744861
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Darapalem,012,585764,0.89804665344
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Tootipala,002,586302,13.21872704290
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Nallanki,016,585769,2.98295316596
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Pakalapadu,021,585774,9.65953894913
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Pappusettipalem,015,585767,3.35615916564
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Tadapala,001,586301,2.81899690123
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Appandorapalem,003,586303,4.68969971964
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Veerabhupalapatnam,001,NA,1.25616400201
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Chettupalle,005,585793,11.05416766450
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Yarravaram,024,585768,2.15451107937
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Cheedigummala,023,585776,3.12256642526
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Neelampeta,002,585790,0.89129230858
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Narsipatnam,007,585801,7.11748761213
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Kothamallempeta,008,585760,7.05352081967
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Gundupala,026,585778,5.73156363925
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Ordinary Laxmipuram,006,585794,3.25073961286
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Burugupalem,005,586300,18.73668671860
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Agency Laxmipuram,004,585756,3.48308545774
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Lingamdora Palem,009,585761,3.00060413754
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Nagannadora Palem,014,585766,1.95102726541
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Krishnadevipeta,005,585757,4.86988350966
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Yarakampeta,025,585777,2.64290394724
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Golugonda,010,585762,8.44446566991
Andhra Pradesh,28,28,Anakapalli,06,744,Kasimkota,10,04876,Theeda,001,586320,12.74035820930
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Kotha Yellavaram,027,585779,6.75857109884
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Cheedikada,001,585753,2.81384995862
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Thallacheedikada,006,585758,1.26423330207
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Peddipalem,004,586304,7.85302681713
Andhra Pradesh,28,28,Anakapalli,06,744,Narsipatnam,18,04854,Peda Boddepalle,008,585802,10.38219206080
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Chodyam,007,585759,6.44182302061
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Jammadevipet,029,585781,3.75680878586
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Settipalem,018,586306,4.09012103305
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Kumarapuram,002,585754,3.17583601763
Andhra Pradesh,28,28,Anakapalli,06,744,Golugonda,19,04853,Karaka,028,585780,2.13814436903
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Venkannapalem,019,586305,2.00605584920
Andhra Pradesh,28,28,Anakapalli,06,744,Makavarapalem,15,04875,Harappa Agrahram,010,586295,0.84849000569
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Dumbriguda,03,04843,Gasaba,017,583860,0.38490636244
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Dumbriguda,03,04843,Thotavalasa,021,583857,0.77863438536
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Dumbriguda,03,04843,Korrai,022,583858,6.36700088098
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Tungagedda,013,583944,0.05418422947
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Nanda,024,583977,0.37567254775
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Domalajoru,012,583943,0.34766879043
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Jarlangi,028,583954,0.07954204163
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Mettapadu,025,583950,0.07517083350
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Dumbriguda,03,04843,Gatharagilleda,023,583859,0.11526730800
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Ranajilleda,001,583934,3.11376366152
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Chandrapoda,166,583962,0.39064562561
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Dumbriguda,03,04843,Anjoda,024,583875,0.15640472700
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Kundiguda,031,583960,0.06475531776
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Kentubade,016,583947,0.94207611257
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Antiparthi,038,583966,0.37235480513
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Mala Singaram,003,583935,4.71267013268
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Urumulu,019,583980,0.55190676580
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Morriguda,032,583974,0.10034026347
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Musiriguda,034,583972,0.10324284099
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Ananthagiri,05,04845,Forest,NA,NA,625.58525443000
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Kajjuruguda,017,583948,0.16949834408
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Tudumu,004,583936,1.93650667841
Andhra Pradesh,28,28,Alluri Sitharama Raju,04,745,Araku Valley,04,04844,Chittamgondi,007,583938,0.03958446095
